Instrument,Company Name,Sector,Clusters,Valuation Score,Fundamental Score,Momentum Score,Short Term Score,Long Term Score
KMX.N,CARMAX INC,Consumer Discretionary,1,45.72,51.77,49.99,49.61,48.91
GPC.N,GENUINE PARTS CO,Consumer Discretionary,3,51.449999999999996,55.95,40.21,44.26,50.21
MCD.N,MCDONALD'S CORP,Consumer Discretionary,4,46.61,83.72,47.010000000000005,52.459999999999994,59.699999999999996
NWL.OQ,NEWELL BRAND INC,Consumer Discretionary,1,50.29,36.44,58.52,53.98,47.5
AOUT.OQ,AMERICN OTDR ORD,Consumer Discretionary,1,53.790000000000006,51.470000000000006,56.71000000000001,55.48,53.71
TGT.N,TARGET CORP,Consumer Discretionary,4,54.769999999999996,68.44,63.349999999999994,62.83,61.7
GME.N,GAMESTOP CL A,Consumer Discretionary,3,26.640000000000004,46.62,48.84,45.18,39.18
IRBT.OQ,IROBOT,Consumer Discretionary,1,52.01,53.82,50.38,51.13999999999999,52.23
OSTK.OQ,OVERSTOCK.COM,Consumer Discretionary,3,39.019999999999996,54.290000000000006,48.84,48.18,46.82
WHR.N,WHIRL POOL CORP,Consumer Discretionary,1,68.95,34.32,46.79,48.25,51.29
CROX.OQ,CROCS,Consumer Discretionary,2,46.29,54.290000000000006,72.82,66.06,55.720000000000006
HBI.N,HANESBRANDS,Consumer Discretionary,1,53.76,54.16,48.27,49.980000000000004,52.53
DENN.OQ,DENNYS,Consumer Discretionary,3,41.9,38.89,29.21,32.57,37.669999999999995
ROST.OQ,ROSS STORES,Consumer Discretionary,1,41.07,64.25,41.81,45.07,49.370000000000005
LEA.N,LEAR CORP,Consumer Discretionary,3,56.42,54.379999999999995,44.01,47.43,52.6
GHC.N,GRAHAM HOLDGS,Consumer Discretionary,1,67.39,54.290000000000006,39.69,46.04,55.879999999999995
CWH.N,CAMPING WRLD HLD,Consumer Discretionary,1,55.559999999999995,48.199999999999996,78.18,70.28999999999999,58.64
UA.N,UNDER ARMOUR C,Consumer Discretionary,2,35.3,54.290000000000006,42.21,42.99,43.68
LAD.N,LITHIA MOTORS,Consumer Discretionary,1,53.690000000000005,55.11000000000001,82.42,74.00999999999999,61.370000000000005
HOG.N,HARLEY-DAVIDSON,Consumer Discretionary,3,44.46,50.260000000000005,36.01,39.42,44.379999999999995
CRI.N,CARTERS INC,Consumer Discretionary,1,55.88999999999999,56.82000000000001,33.45,40.32,50.6
STMP.OQ,STAMPS.COM,Consumer Discretionary,3,48.5,57.07,47.92,49.38,51.349999999999994
BURL.N,BURLINGTON STOR,Consumer Discretionary,1,35.52,52.449999999999996,46.96,46.07,44.31
WKHS.OQ,WORKHORSE GROUP,Consumer Discretionary,3,32.01,54.290000000000006,48.84,47.13,44.019999999999996
HBB.N,HMLTN BCH BRNDS,Consumer Discretionary,1,59.72,54.290000000000006,43.04,47.23,53.65
NKE.N,NIKE INC CL B,Consumer Discretionary,3,41.980000000000004,54.290000000000006,58.43000000000001,55.34,50.4
CZR.OQ,CSR ENTRNMNT ORD,Consumer Discretionary,3,32.81,41.959999999999994,35.25,35.89,36.620000000000005
UEIC.OQ,UNIV ELECTRONIC,Consumer Discretionary,3,55.54,54.290000000000006,44.25,47.449999999999996,52.28
GPS.N,GAP INC,Consumer Discretionary,3,24.08,48.19,46.87,43.65,38.22
SPWH.OQ,SPORTSMANS WARE,Consumer Discretionary,1,72.28,59.940000000000005,76.1,73.1,68.91000000000001
CLAR.OQ,CLARUS CORPR ORD,Consumer Discretionary,3,45.050000000000004,48.79,54.010000000000005,51.88,48.6
KTB.N,KONTOOR BRND INC,Consumer Discretionary,1,47.18,76.38000000000001,41.760000000000005,47.77,56.04
DIN.N,DINE BRNDS GLBL,Consumer Discretionary,3,39.37,51.89,30.159999999999997,34.8,41.449999999999996
FNKO.OQ,FUNKO INC A,Consumer Discretionary,3,43.41,46.75,35.63,38.47,42.63
LOPE.OQ,GRAND CANYON EDU,Consumer Discretionary,1,55.379999999999995,54.290000000000006,46.650000000000006,49.11,52.82
LOCO.OQ,EL POLLO LOCO,Consumer Discretionary,3,53.23,54.290000000000006,51.31,52.05,53.12
LEN.N,LENNAR CP CL A,Consumer Discretionary,1,69.31,52.96999999999999,59.940000000000005,60.3,61.25000000000001
LE.OQ,LANDS END INC,Consumer Discretionary,3,51.15,54.290000000000006,55.24,54.48,53.269999999999996
APEI.OQ,AMERICAN PUB ED,Consumer Discretionary,1,66.32000000000001,54.290000000000006,47.83,51.57000000000001,57.489999999999995
MHO.N,M/I HOMES INC,Consumer Discretionary,1,84.91,54.290000000000006,46.01,53.09,64.47
CLCT.OQ^B21,,Consumer Discretionary,3,43.1,54.290000000000006,48.84,48.8,48.449999999999996
BXG.N,BLUEGREEN VACATN,Consumer Discretionary,1,61.85000000000001,54.290000000000006,36.21,42.77,52.800000000000004
MCFT.OQ,MSTRCRFT BOAT HG,Consumer Discretionary,1,46.839999999999996,77.84,58.660000000000004,59.77,60.64000000000001
THO.N,THOR INDS INC,Consumer Discretionary,1,56.169999999999995,54.47,52.94,53.65,54.769999999999996
MDC.N,MDC HOLDINGS INC,Consumer Discretionary,1,69.0,60.56,58.8,60.589999999999996,63.49
DAN.N,DANA INC,Consumer Discretionary,1,56.10000000000001,45.83,38.48,42.230000000000004,48.1
GIII.OQ,G-III APPAREL,Consumer Discretionary,3,62.62,48.230000000000004,22.17,32.15,47.47
ABG.N,ASBURY AUTO GP,Consumer Discretionary,1,61.029999999999994,54.290000000000006,61.11,60.08,58.69
APTV.N,APTIV PLC,Consumer Discretionary,3,48.15,55.42,54.690000000000005,53.81,52.33
FTDR.OQ,FRONTDOOR INC,Consumer Discretionary,4,49.27,59.19,50.56,51.66,53.059999999999995
VOXX.OQ,INTRNAT CORP A,Consumer Discretionary,1,51.790000000000006,54.290000000000006,48.84,50.1,51.93
OLLI.OQ,OLLIE'S BARGAIN,Consumer Discretionary,4,50.33,66.67999999999999,57.24,57.620000000000005,57.78
MHK.N,MOHAWK INDS,Consumer Discretionary,1,61.29,31.1,44.59,45.07,46.550000000000004
MPAA.OQ,MOTORCAR PT OF A,Consumer Discretionary,1,62.629999999999995,50.28,34.18,40.87,51.2
BYD.N,BOYD GAMING,Consumer Discretionary,2,42.38,39.46,61.029999999999994,54.99000000000001,46.02
ZUMZ.OQ,ZUMIEZ,Consumer Discretionary,1,67.55,74.38,49.69,56.07,65.48
LCUT.OQ,LIFETIME BRANDS,Consumer Discretionary,3,52.52,47.25,79.02,70.28,57.3
CVNA.N,CARVANA CO,Consumer Discretionary,3,36.19,54.290000000000006,48.949999999999996,47.839999999999996,45.72
KSS.N,KOHL'S CRP,Consumer Discretionary,1,50.849999999999994,48.25,35.46,39.69,46.089999999999996
RCII.OQ,RENT-A-CENTER,Consumer Discretionary,4,62.129999999999995,54.290000000000006,71.33,67.39,61.69
REAL.OQ,THE REALREAL INC,Consumer Discretionary,2,21.6,54.290000000000006,52.49,48.120000000000005,40.760000000000005
PZZA.OQ,PAPA JOHN'S,Consumer Discretionary,4,41.56,48.14,69.03,61.77,50.73
BOOT.N,BOOT BARN HOLD,Consumer Discretionary,5,48.42,61.56,42.449999999999996,46.21,51.53
JOUT.OQ,JOHNSON OUTDOOR,Consumer Discretionary,4,60.650000000000006,54.290000000000006,67.25999999999999,64.33,60.08
LEG.N,LEGGETT& PLATT,Consumer Discretionary,1,56.04,54.290000000000006,31.36,38.5,49.26
ESCA.OQ,ESCALADE INC,Consumer Discretionary,1,65.23,54.290000000000006,80.58999999999999,74.33999999999999,65.24
MPX.N,MARINE PRODUCTS,Consumer Discretionary,3,47.23,54.290000000000006,49.980000000000004,50.22,50.39
BKE.N,BUCKLE INC,Consumer Discretionary,4,60.150000000000006,54.290000000000006,66.84,63.949999999999996,59.77
ELY.N,CALLAWAY GOLF,Consumer Discretionary,2,40.300000000000004,34.37,51.949999999999996,47.56,41.14
NVR.N,NVR INC,Consumer Discretionary,3,55.67999999999999,54.290000000000006,49.17,50.91,53.56999999999999
PENN.OQ,PENN NATL GAM,Consumer Discretionary,2,39.269999999999996,41.160000000000004,48.84,46.25,42.32
LOW.N,LOWES COMPANIES,Consumer Discretionary,5,51.55,66.12,56.55,57.24,57.9
LCII.N,LCI INDUSTRIES,Consumer Discretionary,1,54.55,54.290000000000006,47.81,49.79,52.769999999999996
SBH.N,SALLY BEA HL,Consumer Discretionary,1,62.43,69.03,31.31,41.64,56.96
SGC.OQ,SUPRIOR GRP COMP,Consumer Discretionary,1,64.05,54.290000000000006,73.66,69.32000000000001,63.04
POOL.OQ,POOL CORP,Consumer Discretionary,4,48.309999999999995,52.769999999999996,67.4,62.339999999999996,54.64
EYE.OQ,NATIONL VISON HL,Consumer Discretionary,4,43.78,45.62,56.36,52.86,47.57
DLTH.OQ,DULTH HLDG CLS B,Consumer Discretionary,1,55.74,47.47,60.23,57.65,53.97
WW.OQ,WW INTERNTNL INC,Consumer Discretionary,1,51.71,78.89,24.12,36.480000000000004,54.33
MBUU.OQ,MALIBU BOATS INC,Consumer Discretionary,1,52.99,69.49,67.2,65.41,62.31
COLM.OQ,COLUMBIA SPTSWR,Consumer Discretionary,1,47.65,68.33,43.6,47.92,53.879999999999995
AAP.N,ADV AUTO PARTS,Consumer Discretionary,3,58.4,50.11,39.67,44.05,50.82
WSM.N,WILLIAMS SONOMA,Consumer Discretionary,4,58.77,76.33,66.22,66.62,66.78
CMG.N,CHIPOTLE MX GRL,Consumer Discretionary,4,40.35,70.04,69.89,65.48,58.13
RICK.OQ,RCI HOSPITALITY,Consumer Discretionary,1,43.85,61.11,48.84,49.93,51.13999999999999
FRG.OQ,FRANCHISE GROUP,Consumer Discretionary,4,46.0,54.290000000000006,68.41000000000001,62.93,54.510000000000005
PTON.OQ,PELOTON INTRTV A,Consumer Discretionary,3,38.93,48.010000000000005,48.84,47.23,44.59
MAR.OQ,MARRIOTT INTERNL,Consumer Discretionary,3,41.48,50.519999999999996,26.76,32.53,40.97
WH.N,WYNDHM HTLS RSRT,Consumer Discretionary,3,42.53,42.85,33.61,36.34,40.410000000000004
TUP.N,TUPPERWARE BRNDS,Consumer Discretionary,3,50.12,54.290000000000006,48.84,49.85,51.25999999999999
LQDT.OQ,LIQUIDITY SERVCS,Consumer Discretionary,3,43.55,54.290000000000006,48.84,48.86,48.63
VRM.OQ,VROOM INC ORD,Consumer Discretionary,3,46.27,54.290000000000006,36.43,40.589999999999996,46.62
SRI.N,STONERIDGE,Consumer Discretionary,3,41.47,54.290000000000006,37.72,40.77,45.019999999999996
ETH.N,ETHAN ALLEN,Consumer Discretionary,1,57.13,54.290000000000006,59.19,58.15,56.65
CVCO.OQ,CAVCO INDUSTRIS,Consumer Discretionary,3,51.38,45.23,41.19,43.33,46.68
MTN.N,VAIL RESORTS,Consumer Discretionary,3,43.14,48.06,46.79,46.43,45.769999999999996
WTRH.OQ,WAITR HOLDINGS,Consumer Discretionary,3,38.99,54.290000000000006,48.96,48.26,46.839999999999996
H.N,HYATT HOTLS CRP,Consumer Discretionary,3,36.26,34.949999999999996,29.29,31.19,34.06
RCKY.OQ,ROCKY BRANDS,Consumer Discretionary,1,65.58,54.290000000000006,57.410000000000004,58.17,59.589999999999996
HIBB.OQ,HIBBETT SPORTS,Consumer Discretionary,1,74.87,48.15,73.33,69.78,65.13
HLT.N,HILTON WLDWD HLD,Consumer Discretionary,3,38.49,57.21000000000001,37.21,40.400000000000006,44.72
CORE.OQ,CORE MARK HOLDGS,Consumer Discretionary,3,56.43,51.13999999999999,54.97,54.620000000000005,54.21
IBP.N,INSTLD BULDG PRD,Consumer Discretionary,4,47.86,57.63,64.99000000000001,61.31999999999999,55.559999999999995
TPH.N,TRI PNT HOME ORD,Consumer Discretionary,1,74.35000000000001,48.29,49.58,53.1,59.040000000000006
BALY.N,BALLY'S CORP ORD,Consumer Discretionary,4,41.620000000000005,54.290000000000006,77.81,68.86,55.1
BLMN.OQ,BLOOMIN BRDS INC,Consumer Discretionary,1,37.03,39.1,37.08,37.38,37.769999999999996
YUMC.N,YUM CHINA HLDNGS,Consumer Discretionary,1,48.08,75.4,52.75,55.45,58.809999999999995
CAKE.OQ,CHEESECAKE FACT,Consumer Discretionary,2,31.630000000000003,40.71,48.25,44.629999999999995,38.96
TMX.N,TRMNX GB HLD ORD,Consumer Discretionary,4,46.81,54.96,55.16,53.879999999999995,51.74999999999999
GPRO.OQ,GOPRO INC A,Consumer Discretionary,2,34.86,54.290000000000006,77.10000000000001,67.34,52.22
URBN.OQ,URBAN OUTFITTER,Consumer Discretionary,3,49.44,39.589999999999996,38.96,40.63,43.37
BC.N,BRUNSWICK CORP,Consumer Discretionary,1,58.06,65.91,52.96999999999999,55.67999999999999,59.540000000000006
GRWG.OQ,GROWGENERATN ORD,Consumer Discretionary,3,37.95,54.290000000000006,48.84,48.02,46.39
DG.N,DOLLAR GNRL CORP,Consumer Discretionary,4,55.45,69.47,55.63,57.68,60.4
GPI.N,GROUP 1 AUTO,Consumer Discretionary,1,70.19,54.779999999999994,53.55,56.230000000000004,60.64000000000001
SKX.N,SKECHERS USA,Consumer Discretionary,1,50.029999999999994,40.839999999999996,31.580000000000002,35.74,42.199999999999996
PHM.N,PULTEGROUP INC,Consumer Discretionary,1,74.08,63.71,45.540000000000006,52.55,63.32
STAY.OQ,EXTND STY AMERC,Consumer Discretionary,3,47.47,38.41,36.46,38.41,41.55
SIG.N,SIGNET JEWELERS,Consumer Discretionary,3,54.93,54.290000000000006,64.60000000000001,61.6,57.120000000000005
AZO.N,AUTOZONE INC,Consumer Discretionary,5,57.830000000000005,56.61000000000001,42.77,47.099999999999994,53.64
NDLS.OQ,NOODLES & CO,Consumer Discretionary,3,35.339999999999996,54.290000000000006,61.09,56.21000000000001,48.41
MGM.N,MGM RESORTS INT,Consumer Discretionary,3,49.57,30.490000000000002,32.42,34.699999999999996,38.6
OXM.N,OXFORD INDS INC,Consumer Discretionary,3,36.199999999999996,54.290000000000006,35.0,38.07,42.230000000000004
ACEL.N,ACCEL ENTRT CL A,Consumer Discretionary,3,39.46,57.04,30.8,36.03,43.45
CPRI.N,CAPRI HLDNGS LTD,Consumer Discretionary,1,43.2,32.79,38.379999999999995,38.26,38.35
FOXF.OQ,FOX FCTRY HLG,Consumer Discretionary,4,42.77,59.260000000000005,72.00999999999999,65.71000000000001,55.85
TSCO.OQ,TRACTOR SUPPLY,Consumer Discretionary,1,53.89000000000001,61.480000000000004,66.18,63.629999999999995,59.62
SHAK.N,SHAKE SHACK INC,Consumer Discretionary,4,37.41,48.96,76.18,66.28,51.13999999999999
WING.OQ,WINGSTOP INC,Consumer Discretionary,4,39.37,54.290000000000006,74.42999999999999,66.14999999999999,53.36
NATH.OQ,NATHANS FAMOUS,Consumer Discretionary,3,53.190000000000005,54.290000000000006,42.480000000000004,45.86,50.9
LL.N,LUMBER LIQUIDATR,Consumer Discretionary,1,60.84,51.49,47.92,50.39,54.33
DRI.N,DARDEN REST,Consumer Discretionary,3,42.72,64.68,43.480000000000004,46.550000000000004,50.6
MAT.OQ,MATTEL INC,Consumer Discretionary,3,50.36000000000001,55.98,50.63999999999999,51.4,52.400000000000006
GM.N,GENERAL MOTORS,Consumer Discretionary,1,68.27,56.34,60.29,60.9,62.1
AMZN.OQ,AMAZON COM,Consumer Discretionary,4,42.699999999999996,68.15,66.77,63.370000000000005,57.63
LGIH.OQ,LGI HOMES INC,Consumer Discretionary,1,60.980000000000004,62.470000000000006,60.19,60.650000000000006,61.309999999999995
EBAY.OQ,EBAY INC,Consumer Discretionary,1,55.85,69.91000000000001,67.56,66.16,63.7
W.N,WAYFAIR INC,Consumer Discretionary,3,36.97,54.290000000000006,46.550000000000004,46.28,45.43
CONN.OQ,CONNS INC,Consumer Discretionary,3,53.22,43.059999999999995,41.21,43.29,46.660000000000004
QRTEA.OQ,QURATE RETAIL A,Consumer Discretionary,1,78.99000000000001,58.309999999999995,48.84,54.779999999999994,64.22
TCS.N,CONTAINER STORE,Consumer Discretionary,1,61.88,52.99,48.84,51.42,55.510000000000005
VSTO.N,VISTA OUTDOOR,Consumer Discretionary,1,59.63,59.37,49.95,52.82,57.120000000000005
TMHC.N,TAYLOR MORN HOME,Consumer Discretionary,1,64.77000000000001,48.29,44.73,48.27,53.99
JWN.N,NORDSTROM INC,Consumer Discretionary,3,26.450000000000003,46.47,25.34,28.67,33.18
TAST.OQ,CARROLS RESTARNT,Consumer Discretionary,3,51.459999999999994,35.0,25.71,30.97,39.26
TXRH.OQ,TEXAS ROADHOUSE,Consumer Discretionary,1,42.88,71.94,60.370000000000005,59.48,57.42
PRPL.OQ,PURPLE INVTN ORD,Consumer Discretionary,3,42.58,54.290000000000006,49.3,49.04,48.36
AAN.N,THE AARNS CO ORD,Consumer Discretionary,3,58.74,54.290000000000006,29.770000000000003,37.79,49.94
SMP.N,STD MOTOR PRODS,Consumer Discretionary,1,68.2,54.290000000000006,37.85,44.87,55.75
HZO.N,MARINEMAX INC,Consumer Discretionary,1,70.5,55.75,56.65,58.589999999999996,61.88
GRMN.OQ,GARMIN LTD,Consumer Discretionary,1,50.629999999999995,59.51,54.08,54.379999999999995,54.6
BBY.N,BEST BUY CO INC,Consumer Discretionary,1,61.160000000000004,51.190000000000005,50.349999999999994,52.1,54.97
DORM.OQ,DORMAN PRODUCTS,Consumer Discretionary,3,49.18,54.290000000000006,54.35,53.559999999999995,52.26
BFAM.N,BRGT HRZ FML SLT,Consumer Discretionary,1,41.839999999999996,37.31,47.010000000000005,44.78,41.55
SHOO.OQ,STEVEN MADDEN,Consumer Discretionary,3,43.37,59.31999999999999,33.62,38.93,46.51
SFIX.OQ,STITCH FIX INC,Consumer Discretionary,2,36.08,33.68,48.84,44.65,38.43
PETS.OQ,PETMED EXPRESS,Consumer Discretionary,3,54.06999999999999,53.83,62.470000000000006,59.91,56.089999999999996
TOL.N,TOLL BROTHERS,Consumer Discretionary,3,62.03999999999999,58.42,50.580000000000005,53.480000000000004,57.91
CTB.N,COOPER TIRE & RB,Consumer Discretionary,1,76.82,52.99,54.730000000000004,57.78,62.96000000000001
HOFT.OQ,HOOKER FURNITURE,Consumer Discretionary,3,57.92,54.290000000000006,57.89,57.36,56.64
SONO.OQ,SONOS INC,Consumer Discretionary,4,44.79,54.290000000000006,72.68,65.74,55.089999999999996
BJRI.OQ,BJ RESTAURANTS,Consumer Discretionary,2,36.91,44.31,46.53,44.76,41.91
TLYS.N,TILLY AES INC,Consumer Discretionary,3,43.01,50.029999999999994,37.0,39.86,43.97
UFI.N,UNIFI INC,Consumer Discretionary,1,38.2,54.290000000000006,44.93,45.32,45.51
LZB.N,LA-Z-BOY INC,Consumer Discretionary,1,63.160000000000004,54.290000000000006,51.790000000000006,53.87,57.21000000000001
WINA.OQ,WINMARK CORP,Consumer Discretionary,3,51.51,54.290000000000006,39.379999999999995,43.43,49.45
ETSY.OQ,ETSY INC,Consumer Discretionary,4,40.160000000000004,66.97,49.79,50.92,51.949999999999996
ATGE.N,ADTALEM GLBL EDU,Consumer Discretionary,1,76.37,54.290000000000006,45.129999999999995,51.190000000000005,60.83
BBBY.OQ,BED BATH BEYOND,Consumer Discretionary,3,35.42,39.72,58.26,52.05,42.63
HRB.N,H & R BLOCK INC,Consumer Discretionary,1,64.03999999999999,51.88,39.58,45.09,53.669999999999995
FL.N,FOOT LOCKER INC,Consumer Discretionary,1,68.78999999999999,50.4,52.349999999999994,54.52,58.24
HVT.N,HAVERTY FURN,Consumer Discretionary,1,72.69,54.290000000000006,69.78,67.89,65.52
EXPE.OQ,EXPEDI GROUP INC,Consumer Discretionary,3,27.650000000000002,55.17999999999999,50.12,47.510000000000005,42.9
LVS.N,LAS VEGAS SANDS,Consumer Discretionary,3,31.34,60.64000000000001,28.68,33.87,40.93
WWW.N,WOLVERINE WW INC,Consumer Discretionary,3,45.59,53.76,35.339999999999996,39.64,45.89
VFC.N,VF CORP,Consumer Discretionary,3,41.27,54.779999999999994,32.43,37.11,43.79
BZH.N,BEAZER HOMES,Consumer Discretionary,1,69.12,54.290000000000006,45.14,50.11,57.940000000000005
DHI.N,D.R. HORTON INC,Consumer Discretionary,3,68.25,77.11,55.32,60.529999999999994,68.12
WEN.OQ,WENDY'S CO,Consumer Discretionary,3,47.89,53.73,38.279999999999994,42.04,47.53
GRBK.OQ,GREEN BRICK PART,Consumer Discretionary,4,65.28,60.89,70.72,68.43,65.10000000000001
CHGG.N,CHEGG INC,Consumer Discretionary,3,38.78,54.290000000000006,48.949999999999996,48.22,46.75
CRMT.OQ,AMER CARMRT INC,Consumer Discretionary,3,61.68,54.879999999999995,43.82,48.15,54.83
RH.N,RH,Consumer Discretionary,4,44.48,71.46000000000001,78.34,72.23,62.39
WEYS.OQ,WEYCO GRP INC,Consumer Discretionary,3,47.69,54.290000000000006,34.37,39.35,46.67
BKNG.OQ,BOOKING HOLDINGS,Consumer Discretionary,1,43.419999999999995,38.59,40.63,40.739999999999995,41.03
KBH.N,KB HOME,Consumer Discretionary,3,63.49,59.67,43.120000000000005,48.66,57.06
HELE.OQ,HELEN OF TROY,Consumer Discretionary,1,51.980000000000004,66.51,51.93,54.120000000000005,57.05
BLD.N,TOPBUILD CORP,Consumer Discretionary,4,49.65,54.49,78.02,70.24000000000001,58.440000000000005
VRA.OQ,VERA BRADLEY,Consumer Discretionary,3,73.2,38.71,28.23,36.55,49.89
F.N,FORD MOTOR CO,Consumer Discretionary,3,45.29,59.14,52.459999999999994,52.39,51.93
FLWS.OQ,1800FLOWERS.COM,Consumer Discretionary,1,58.099999999999994,71.99,78.83,74.69,68.14
TPR.N,TAPESTRY INC ORD,Consumer Discretionary,3,45.24,54.290000000000006,53.559999999999995,52.42,50.49
HAS.OQ,HASBRO INC,Consumer Discretionary,3,50.09,68.65,38.12,44.5,53.59
STRA.OQ,STRATEGIC EDCTN,Consumer Discretionary,1,70.77,54.290000000000006,28.310000000000002,38.58,54.39000000000001
SKY.N,SKYLINE CHAMPION,Consumer Discretionary,5,48.0,67.91,39.98,45.379999999999995,52.959999999999994
MCRI.OQ,MONARCH CASINO,Consumer Discretionary,3,46.06,51.4,40.050000000000004,42.66,46.43
VC.OQ,VISTEON CORP,Consumer Discretionary,3,43.309999999999995,60.25,54.66,53.800000000000004,52.080000000000005
CCS.N,CENTURY COMMNTS,Consumer Discretionary,1,73.78,55.559999999999995,74.22999999999999,71.36,67.52
GNTX.OQ,GENTEX CORP,Consumer Discretionary,1,48.120000000000005,66.53999999999999,49.81,52.07000000000001,54.99000000000001
CBRL.OQ,CRACKR BAREL OLD,Consumer Discretionary,3,43.8,54.290000000000006,35.709999999999994,39.71,45.45
CHDN.OQ,CHURCH DOWNS,Consumer Discretionary,1,39.92,77.4,56.379999999999995,57.06,57.15
WGO.N,WINNEBAGO INDS,Consumer Discretionary,1,56.8,60.12,44.43,48.64,54.87
FRGI.OQ,FIESTA RSTRN GRP,Consumer Discretionary,3,38.83,54.290000000000006,57.330000000000005,54.1,48.870000000000005
MNRO.OQ,MONRO INC ORD,Consumer Discretionary,3,47.67,46.78,33.45,37.580000000000005,43.81
LKQ.OQ,LKQ CORP,Consumer Discretionary,3,60.150000000000006,47.160000000000004,37.169999999999995,42.120000000000005,49.86
CSV.N,CARRIAGE SVCS,Consumer Discretionary,4,54.47,61.25000000000001,60.940000000000005,60.019999999999996,58.46
SAH.N,SONIC AUTOMOTIVE,Consumer Discretionary,3,55.04,52.27,46.73,48.809999999999995,51.99
VAC.N,MARRIOTT VACTINS,Consumer Discretionary,3,44.18,31.580000000000002,31.64,33.51,36.63
PACK.N,RANPAK HOLDG CRP,Materials,3,43.16,45.2,44.22,44.21,44.14
RYAM.N,RAYONIER INC,Materials,3,42.63,45.2,60.209999999999994,55.32,47.92
OI.N,O-I GLAS INC ORD,Materials,1,66.49000000000001,46.39,38.41,43.82,52.43
WRK.N,WESTROCK COMPANY,Materials,3,57.4,45.39,41.39,44.39,49.19
DD.N,DUPONT DE NMOURS,Materials,3,50.470000000000006,46.37,42.32,44.15,47.0
GLT.N,GLATFLTR CRP ORD,Materials,1,62.419999999999995,45.2,33.129999999999995,39.34,49.07
CTVA.N,CORTEVA INC,Materials,4,55.410000000000004,65.58,61.11,60.92999999999999,60.4
KOP.N,KOPPERS HOLDGS,Materials,1,69.78999999999999,45.2,28.96,37.519999999999996,50.970000000000006
CF.N,CF INDUSTRIES,Materials,3,55.08,39.26,38.190000000000005,40.88,45.32
CLF.N,CLEVELAND CLIFFS,Materials,4,40.510000000000005,45.2,71.34,62.8,49.86
LIN.N,LINDE PLC,Materials,3,49.79,51.23,49.669999999999995,49.919999999999995,50.27
GEFb.N,GREIF INC CL B,Materials,1,66.0,45.2,40.45,45.0,52.33
CCF.A,CHASE CORP,Materials,3,53.72,45.2,42.01,44.24,47.81
HUN.N,HUNTSMAN,Materials,3,51.459999999999994,46.239999999999995,46.35,47.099999999999994,48.36
KWR.N,QUAKER CHEM,Materials,4,44.67,48.03,64.28,58.9,50.74999999999999
SCL.N,STEPAN CO,Materials,3,56.989999999999995,45.2,50.54,50.71,51.24999999999999
CC.N,CHEMOURS COMPANY,Materials,3,50.970000000000006,44.25,54.92,52.73,49.61
SXC.N,SUNCOKE ENERGY,Materials,1,68.44,45.2,38.35,43.89,52.78
AVNT.N,AVIENT CORPT ORD,Materials,1,53.849999999999994,43.830000000000005,44.71,45.95,48.06
HL.N,HECLA MINING CO,Materials,4,53.010000000000005,29.849999999999998,63.31,56.75,47.48
ASH.N,ASHLAND GLB HLDN,Materials,3,45.75,43.64,41.160000000000004,42.22,43.87
AMCR.N,AMCOR PLC,Materials,1,55.11000000000001,55.279999999999994,45.79,48.61,52.839999999999996
GCP.N,GCP APPLIED TECH,Materials,3,54.49,43.66,47.449999999999996,47.94,48.94
ECL.N,ECOLAB INC,Materials,3,45.800000000000004,45.24,44.5,44.81,45.28
CDE.N,COEUR MINING INC,Materials,3,38.690000000000005,35.64,40.39,39.42,38.04
NUE.N,NUCOR,Materials,1,56.940000000000005,36.61,39.07,41.38,45.36
MLM.N,M MARIETTA,Materials,3,52.849999999999994,47.160000000000004,50.61,50.43,50.3
