,Instrument,GICS Sector Name,2 YTD Total Return,6 Month Total Return,52 Week Total Return,Beta
1558,ARTNA.OQ,Utilities,9.797084898981462,6.524888800782679,8.80581683688464,0.025151991102436
1559,HCKT.OQ,Information Technology,-6.718915593549321,10.4587545397999,-4.16570959069216,0.70816770873964
1560,WSM.N,Consumer Discretionary,80.54308753386691,39.4001514246925,84.2439887267745,1.5682570372772602
1561,BPFH.OQ,Financials,17.665309700111603,120.842234388104,21.6206300888272,1.06066608511263
1562,AVY.N,Materials,36.2389969883406,52.365893205602,30.4360771816438,1.0060399362351502
1563,UUUU.A,Energy,193.19371728108501,216.384180795807,247.826086971329,1.31809464515733
1564,PDFS.OQ,Information Technology,29.3664890472046,-3.31858407191495,31.8648159349737,1.60033385975514
1565,Z.OQ,Communication Services,255.39834568360402,104.701604814934,223.62735383357798,1.42571111090841
1566,IGT.N,Consumer Discretionary,19.953926553836,66.9238187090571,26.547588476081298,2.40058486834128
1567,KNX.N,Industrials,17.606618318280102,-1.90120875939291,9.68048921483404,1.3322767033721001
1568,ITCI.OQ,Health Care,11.0026231432603,82.1377331419035,78.38407494273359,1.31327180194558
1569,LBC.OQ,Financials,-8.905043921795711,1.16384019866209,-5.1027938517942,0.9606150968853431
1570,PI.OQ,Information Technology,150.00000000942498,149.3251060513,100.278810411481,2.51740911939071
1571,BL.OQ,Information Technology,187.238169106437,86.85339389063721,135.378258093895,0.974133972194201
1572,MRLN.OQ,Financials,-32.6893648374569,89.06251430905131,-27.3375922217199,0.904375131324362
1573,NET.N,Information Technology,434.17350527791496,127.483774337688,396.89203925207903,0.273848049731382
1574,MD.N,Health Care,-5.14573587837702,28.9628180066585,2.4883359224569,2.08552752694547
1575,GAIA.OQ,Communication Services,27.284105142333697,-17.6518218613916,8.77005348408058,0.6994552721609231
1576,TITN.OQ,Industrials,65.2232746959255,110.51724137742201,108.539709654539,1.85488465774632
1577,INVA.OQ,Health Care,-11.2288135490146,-6.9578090284972,-14.1393442543622,0.660349141077405
1578,REYN.OQ,Consumer Staples,7.72194300270048,-5.948462997183619,-2.3352977859750803,0.19682218227360398
1579,SUPN.OQ,Health Care,29.468802704495502,33.058925479843104,28.9252728861696,1.2894979635608401
1580,EIGI.OQ,Information Technology,101.914893619494,68.2624113498136,96.4803312650324,2.54307932080081
1581,PRMW.N,Consumer Staples,15.0668371085549,22.7094651205343,15.0668371085549,1.42223281912885
1582,PRTK.OQ,Health Care,106.203473954942,81.4410480399407,127.049180336024,1.57118340728356
1583,MRVL.OQ,Information Technology,95.61930282979509,43.398492208659704,115.140732222003,1.1510307785066598
1584,CMG.N,Consumer Discretionary,79.6657548052474,27.3906930277273,68.8919832524091,1.30222711186976
1585,CDXS.OQ,Health Care,80.1125703547033,109.45454545665399,83.08963763211929,1.1792008888103502
1586,LAND.OQ,Real Estate,40.5034414609375,7.9103775367327405,33.9437784679586,0.668342224633416
1587,HES.N,Energy,-7.5701886885657315,15.040492073202698,12.3791755031289,2.23423885858853
1588,CONE.OQ,Real Estate,18.217361987805,-10.3813687241148,22.991922319821,0.48340450532261403
1589,AFG.N,Financials,-0.874407492589457,62.029788683187505,-4.15383536504951,0.9114391949117951
1590,UFCS.OQ,Financials,-25.9099950678296,16.1613994545718,-30.1583117981358,0.183766799917124
